"Sample1","Sample2","Distance","Study1","Study2"
521957,521490,0.190833034449622,"SDY515","SDY478"
521958,521490,0.215333004659604,"SDY515","SDY478"
521959,521490,0.162899369607711,"SDY515","SDY478"
521960,521490,0.156693730803232,"SDY515","SDY478"
521961,521490,0.155059577230057,"SDY515","SDY478"
521962,521490,0.212136454669528,"SDY515","SDY478"
521963,521490,0.165813605735602,"SDY515","SDY478"
521964,521490,0.217764705135506,"SDY515","SDY478"
521965,521490,0.168684812516426,"SDY515","SDY478"
521966,521490,0.205111942214893,"SDY515","SDY478"
521967,521490,0.222933506293431,"SDY515","SDY478"
521968,521490,0.169978477004481,"SDY515","SDY478"
521969,521490,0.171851083017009,"SDY515","SDY478"
521970,521490,0.185202914621852,"SDY515","SDY478"
521971,521490,0.183228829049773,"SDY515","SDY478"
521972,521490,0.164837716703676,"SDY515","SDY478"
521973,521490,0.170682776409573,"SDY515","SDY478"
521974,521490,0.158037958281074,"SDY515","SDY478"
521975,521490,0.165336893910056,"SDY515","SDY478"
455521,521491,0.185503718918739,"SDY113","SDY478"
455522,521491,0.164963986044868,"SDY113","SDY478"
455524,521491,0.157231802487238,"SDY113","SDY478"
455527,521491,0.147328171816931,"SDY113","SDY478"
455540,521491,0.148071350534151,"SDY113","SDY478"
455543,521491,0.132669804360077,"SDY113","SDY478"
455545,521491,0.144296492271923,"SDY113","SDY478"
455550,521491,0.145621162535639,"SDY113","SDY478"
455552,521491,0.143414586526612,"SDY113","SDY478"
455558,521491,0.192516656531482,"SDY113","SDY478"
455578,521491,0.161434475747855,"SDY113","SDY478"
455871,521491,0.202891732930538,"SDY311","SDY478"
455872,521491,0.194623038507829,"SDY311","SDY478"
455873,521491,0.223561301230222,"SDY311","SDY478"
455874,521491,0.231886804468756,"SDY311","SDY478"
455875,521491,0.230312444242744,"SDY311","SDY478"
455876,521491,0.246992299164571,"SDY311","SDY478"
455877,521491,0.224912529351797,"SDY311","SDY478"
455878,521491,0.234173247506191,"SDY311","SDY478"
455879,521491,0.233599284449561,"SDY311","SDY478"
455880,521491,0.23470783913846,"SDY311","SDY478"
455881,521491,0.242859611116568,"SDY311","SDY478"
455882,521491,0.221953511054719,"SDY311","SDY478"
455886,521491,0.161805090282559,"SDY311","SDY478"
455887,521491,0.184018103802058,"SDY311","SDY478"
455888,521491,0.182023328358111,"SDY311","SDY478"
455889,521491,0.21789172093406,"SDY311","SDY478"
455890,521491,0.194310247503487,"SDY311","SDY478"
455891,521491,0.199779943204427,"SDY311","SDY478"
455892,521491,0.223122184680745,"SDY311","SDY478"
455893,521491,0.205582385920667,"SDY311","SDY478"
455894,521491,0.196336887049268,"SDY311","SDY478"
455895,521491,0.17557204190444,"SDY311","SDY478"
455896,521491,0.196531207440977,"SDY311","SDY478"
455897,521491,0.231633285409603,"SDY311","SDY478"
455898,521491,0.22079665448886,"SDY311","SDY478"
455899,521491,0.203236312982744,"SDY311","SDY478"
455900,521491,0.237357956772608,"SDY311","SDY478"
455902,521491,0.199019108573995,"SDY311","SDY478"
455903,521491,0.199871067905087,"SDY311","SDY478"
455904,521491,0.217812413509859,"SDY311","SDY478"
455905,521491,0.234372229872399,"SDY311","SDY478"
455906,521491,0.211319348316578,"SDY311","SDY478"
455907,521491,0.230539411443039,"SDY311","SDY478"
455908,521491,0.193304989580137,"SDY311","SDY478"
455909,521491,0.241360206566808,"SDY311","SDY478"
455910,521491,0.266918084306753,"SDY311","SDY478"
455911,521491,0.228164034371263,"SDY311","SDY478"
455912,521491,0.220050544851374,"SDY311","SDY478"
455913,521491,0.235969015760772,"SDY311","SDY478"
455914,521491,0.233495976217545,"SDY311","SDY478"
455915,521491,0.201565121560908,"SDY311","SDY478"
455916,521491,0.228905413858091,"SDY311","SDY478"
455919,521491,0.167348431537147,"SDY311","SDY478"
455920,521491,0.214843788326881,"SDY311","SDY478"
455921,521491,0.189832565747994,"SDY311","SDY478"
455922,521491,0.182075862453604,"SDY311","SDY478"
455923,521491,0.235261660022254,"SDY311","SDY478"
455924,521491,0.184685558593634,"SDY311","SDY478"
455925,521491,0.203681493976174,"SDY311","SDY478"
455926,521491,0.17889370858941,"SDY311","SDY478"
455927,521491,0.188864603483076,"SDY311","SDY478"
455928,521491,0.222927352896891,"SDY311","SDY478"
455929,521491,0.219106472584769,"SDY311","SDY478"
455930,521491,0.254460555912789,"SDY311","SDY478"
455931,521491,0.213189252943182,"SDY311","SDY478"
455932,521491,0.203034917723522,"SDY311","SDY478"
455933,521491,0.225623636075881,"SDY311","SDY478"
455934,521491,0.214710099147107,"SDY311","SDY478"
455936,521491,0.176820891123306,"SDY311","SDY478"
455937,521491,0.179260519101692,"SDY311","SDY478"
455938,521491,0.166292884081945,"SDY311","SDY478"
455939,521491,0.191085477778932,"SDY311","SDY478"
455940,521491,0.20615121195625,"SDY311","SDY478"
455941,521491,0.230568784661699,"SDY311","SDY478"
455942,521491,0.157200289874509,"SDY311","SDY478"
455943,521491,0.200927284644739,"SDY311","SDY478"
455944,521491,0.233677441833938,"SDY311","SDY478"
455945,521491,0.213337659278287,"SDY311","SDY478"
455946,521491,0.1726727098021,"SDY311","SDY478"
455947,521491,0.160216482894366,"SDY311","SDY478"
455948,521491,0.184394801151112,"SDY311","SDY478"
499681,521491,0.224485546256203,"SDY315","SDY478"
499682,521491,0.165025033791352,"SDY315","SDY478"
499683,521491,0.144632296515008,"SDY315","SDY478"
499684,521491,0.127571306031663,"SDY315","SDY478"
499685,521491,0.150572893315837,"SDY315","SDY478"
499686,521491,0.141952783493095,"SDY315","SDY478"
499687,521491,0.145602349444561,"SDY315","SDY478"
499688,521491,0.100860400644702,"SDY315","SDY478"
499689,521491,0.119994297556001,"SDY315","SDY478"
499690,521491,0.173373908947788,"SDY315","SDY478"
499691,521491,0.194954211116797,"SDY315","SDY478"
499692,521491,0.163388222325591,"SDY315","SDY478"
499693,521491,0.179987901034371,"SDY315","SDY478"
499694,521491,0.149358463749581,"SDY315","SDY478"
499695,521491,0.131059511758378,"SDY315","SDY478"
499696,521491,0.131945008109531,"SDY315","SDY478"
499697,521491,0.127930846955137,"SDY315","SDY478"
499698,521491,0.150400430642265,"SDY315","SDY478"
499699,521491,0.170129233592669,"SDY315","SDY478"
499700,521491,0.151389686187616,"SDY315","SDY478"
499701,521491,0.186369536820082,"SDY315","SDY478"
499702,521491,0.151108619644719,"SDY315","SDY478"
499703,521491,0.149367300060885,"SDY315","SDY478"
499704,521491,0.200261340164952,"SDY315","SDY478"
499705,521491,0.152039311721798,"SDY315","SDY478"
499706,521491,0.140606000841306,"SDY315","SDY478"
499707,521491,0.14046141533441,"SDY315","SDY478"
499708,521491,0.130012461344536,"SDY315","SDY478"
499709,521491,0.155438869481603,"SDY315","SDY478"
499710,521491,0.117366179875851,"SDY315","SDY478"
499711,521491,0.152324684683042,"SDY315","SDY478"
499712,521491,0.15710639791882,"SDY315","SDY478"
499713,521491,0.146692834684823,"SDY315","SDY478"
499714,521491,0.166473074348827,"SDY315","SDY478"
499715,521491,0.164137898392707,"SDY315","SDY478"
499716,521491,0.159976119719385,"SDY315","SDY478"
499717,521491,0.158306810434566,"SDY315","SDY478"
499718,521491,0.156591960090293,"SDY315","SDY478"
499719,521491,0.224472391897996,"SDY315","SDY478"
499720,521491,0.200114552000279,"SDY315","SDY478"
499721,521491,0.170071017728552,"SDY315","SDY478"
499722,521491,0.160859291065624,"SDY315","SDY478"
499723,521491,0.18087740677637,"SDY315","SDY478"
499724,521491,0.140706993918898,"SDY315","SDY478"
499725,521491,0.159413299209274,"SDY315","SDY478"
499726,521491,0.153848811459288,"SDY315","SDY478"
499727,521491,0.229089702689176,"SDY315","SDY478"
499728,521491,0.185276841806411,"SDY315","SDY478"
499729,521491,0.202175482218185,"SDY315","SDY478"
499730,521491,0.194938391688397,"SDY315","SDY478"
499731,521491,0.194097580125279,"SDY315","SDY478"
499732,521491,0.19261018490912,"SDY315","SDY478"
499733,521491,0.173776703235889,"SDY315","SDY478"
499734,521491,0.203886796490162,"SDY315","SDY478"
499735,521491,0.19382338572654,"SDY315","SDY478"
499736,521491,0.171831804634831,"SDY315","SDY478"
499737,521491,0.127726309798142,"SDY315","SDY478"
499738,521491,0.163903126526408,"SDY315","SDY478"
499739,521491,0.15131204206076,"SDY315","SDY478"
499740,521491,0.142352059093635,"SDY315","SDY478"
499742,521491,0.126325376141184,"SDY315","SDY478"
499744,521491,0.128649303796783,"SDY315","SDY478"
499745,521491,0.124542058985751,"SDY315","SDY478"
499746,521491,0.121394434318154,"SDY315","SDY478"
499747,521491,0.131987211610583,"SDY315","SDY478"
499748,521491,0.141921239158565,"SDY315","SDY478"
499749,521491,0.128767865910682,"SDY315","SDY478"
504089,521491,0.164298282994807,"SDY112","SDY478"
504091,521491,0.169917622144244,"SDY112","SDY478"
504092,521491,0.206123733153674,"SDY112","SDY478"
504093,521491,0.19750161586814,"SDY112","SDY478"
504094,521491,0.226024001270709,"SDY112","SDY478"
504095,521491,0.206895670444884,"SDY112","SDY478"
504096,521491,0.184756201536974,"SDY112","SDY478"
504097,521491,0.231105504400144,"SDY112","SDY478"
504098,521491,0.200929592154642,"SDY112","SDY478"
504099,521491,0.220749910751651,"SDY112","SDY478"
504100,521491,0.162877005550288,"SDY112","SDY478"
504101,521491,0.150301063737476,"SDY112","SDY478"
504102,521491,0.175250766130167,"SDY112","SDY478"
504103,521491,0.208440481259631,"SDY112","SDY478"
504104,521491,0.187332112129954,"SDY112","SDY478"
504105,521491,0.203228882908688,"SDY112","SDY478"
504106,521491,0.2484023958665,"SDY112","SDY478"
504107,521491,0.203966972282294,"SDY112","SDY478"
504108,521491,0.211791452021281,"SDY112","SDY478"
504109,521491,0.152459311533997,"SDY112","SDY478"
504110,521491,0.199003380341726,"SDY112","SDY478"
504111,521491,0.205802706979374,"SDY112","SDY478"
504112,521491,0.163901428442806,"SDY112","SDY478"
504113,521491,0.178582727814038,"SDY112","SDY478"
504114,521491,0.2218743885315,"SDY112","SDY478"
504115,521491,0.180657809431584,"SDY112","SDY478"
504116,521491,0.229291385406696,"SDY112","SDY478"
504117,521491,0.196437094077148,"SDY112","SDY478"
504118,521491,0.191627915976464,"SDY112","SDY478"
504119,521491,0.190264531440361,"SDY112","SDY478"
504120,521491,0.1786797754955,"SDY112","SDY478"
504121,521491,0.221157492875428,"SDY112","SDY478"
504122,521491,0.189390258073709,"SDY112","SDY478"
504123,521491,0.192355329628808,"SDY112","SDY478"
504124,521491,0.214702651753938,"SDY112","SDY478"
504125,521491,0.197489886952005,"SDY112","SDY478"
504126,521491,0.218030450780343,"SDY112","SDY478"
504127,521491,0.177745489421854,"SDY112","SDY478"
504128,521491,0.233449965314815,"SDY112","SDY478"
504129,521491,0.203709836374427,"SDY112","SDY478"
504130,521491,0.209952638796504,"SDY112","SDY478"
504131,521491,0.220163128250992,"SDY112","SDY478"
504132,521491,0.215631445555576,"SDY112","SDY478"
504133,521491,0.170710838857962,"SDY112","SDY478"
504134,521491,0.202943209535528,"SDY112","SDY478"
504135,521491,0.199724050775346,"SDY112","SDY478"
504136,521491,0.228566694790606,"SDY112","SDY478"
504137,521491,0.209985736799719,"SDY112","SDY478"
504138,521491,0.231011535139401,"SDY112","SDY478"
504139,521491,0.207616048043786,"SDY112","SDY478"
504140,521491,0.226791139101488,"SDY112","SDY478"
504141,521491,0.17405395032034,"SDY112","SDY478"
504142,521491,0.201623832324274,"SDY112","SDY478"
504143,521491,0.183825027605572,"SDY112","SDY478"
504144,521491,0.200705287594753,"SDY112","SDY478"
504145,521491,0.210757780998918,"SDY112","SDY478"
504146,521491,0.201118489147042,"SDY112","SDY478"
504147,521491,0.228250577057609,"SDY112","SDY478"
504148,521491,0.218511284745073,"SDY112","SDY478"
504149,521491,0.189961998982653,"SDY112","SDY478"
504150,521491,0.23523171299501,"SDY112","SDY478"
504151,521491,0.163625512471165,"SDY112","SDY478"
504152,521491,0.164256710478346,"SDY112","SDY478"
504153,521491,0.212498596407261,"SDY112","SDY478"
504154,521491,0.222016973863384,"SDY112","SDY478"
504155,521491,0.203793162164707,"SDY112","SDY478"
504156,521491,0.246142940721414,"SDY112","SDY478"
504158,521491,0.18780644446114,"SDY112","SDY478"
504159,521491,0.149117965918007,"SDY112","SDY478"
504160,521491,0.233811895225272,"SDY112","SDY478"
504161,521491,0.176266308133981,"SDY112","SDY478"
504162,521491,0.182525636489287,"SDY112","SDY478"
504164,521491,0.205609859316787,"SDY112","SDY478"
504167,521491,0.204999344810267,"SDY112","SDY478"
504168,521491,0.208471624756451,"SDY112","SDY478"
504170,521491,0.190642658317783,"SDY112","SDY478"
504171,521491,0.22960840399889,"SDY112","SDY478"
504172,521491,0.206498585657502,"SDY112","SDY478"
504173,521491,0.215227625893164,"SDY112","SDY478"
504174,521491,0.212131665085401,"SDY112","SDY478"
504175,521491,0.224422205203926,"SDY112","SDY478"
511072,521491,0.156748217191821,"SDY305","SDY478"
511073,521491,0.166728668176366,"SDY305","SDY478"
511074,521491,0.139883800796215,"SDY305","SDY478"
511075,521491,0.155136865728868,"SDY305","SDY478"
511078,521491,0.15309609856649,"SDY305","SDY478"
511079,521491,0.138755313636018,"SDY305","SDY478"
511080,521491,0.150234495289306,"SDY305","SDY478"
511082,521491,0.163000544170997,"SDY305","SDY478"
511083,521491,0.138139931772568,"SDY305","SDY478"
511089,521491,0.148792757224022,"SDY305","SDY478"
511090,521491,0.129997700266455,"SDY305","SDY478"
511091,521491,0.130079328287343,"SDY305","SDY478"
511092,521491,0.168254271183261,"SDY305","SDY478"
511100,521491,0.166039100353554,"SDY472","SDY478"
511101,521491,0.0961377053407913,"SDY472","SDY478"
511102,521491,0.105342398184051,"SDY472","SDY478"
511103,521491,0.147545200052408,"SDY472","SDY478"
511104,521491,0.10451478132867,"SDY472","SDY478"
511105,521491,0.0847767515379051,"SDY472","SDY478"
511106,521491,0.122507029099498,"SDY472","SDY478"
511107,521491,0.0914959706121359,"SDY472","SDY478"
511108,521491,0.0932999184398058,"SDY472","SDY478"
511109,521491,0.144159900157296,"SDY472","SDY478"
511110,521491,0.120880538999396,"SDY472","SDY478"
511111,521491,0.0928282540944121,"SDY472","SDY478"
511112,521491,0.170209376193657,"SDY472","SDY478"
511113,521491,0.129203547253969,"SDY472","SDY478"
511114,521491,0.125532849868506,"SDY472","SDY478"
511115,521491,0.131003737703305,"SDY472","SDY478"
511118,521491,0.121072651153087,"SDY472","SDY478"
511119,521491,0.121915171475664,"SDY472","SDY478"
511120,521491,0.141458900792688,"SDY472","SDY478"
511121,521491,0.15270906424857,"SDY472","SDY478"
511122,521491,0.133094334127999,"SDY472","SDY478"
521437,521491,0.164682329225288,"SDY478","SDY478"
521438,521491,0.135233960409918,"SDY478","SDY478"
521439,521491,0.113298553606943,"SDY478","SDY478"
521440,521491,0.139189733993621,"SDY478","SDY478"
521441,521491,0.0899415625174377,"SDY478","SDY478"
521442,521491,0.142625631668358,"SDY478","SDY478"
521443,521491,0.0994127642905464,"SDY478","SDY478"
521444,521491,0.118071727937022,"SDY478","SDY478"
521445,521491,0.111812820023533,"SDY478","SDY478"
521446,521491,0.139113667734625,"SDY478","SDY478"
521447,521491,0.189620710216814,"SDY478","SDY478"
521448,521491,0.156463622655243,"SDY478","SDY478"
521449,521491,0.17610657008419,"SDY478","SDY478"
521450,521491,0.159069417662939,"SDY478","SDY478"
521451,521491,0.14400811007764,"SDY478","SDY478"
521452,521491,0.124175920902425,"SDY478","SDY478"
521453,521491,0.098924881864132,"SDY478","SDY478"
521454,521491,0.165674117591878,"SDY478","SDY478"
521455,521491,0.170435236194694,"SDY478","SDY478"
521456,521491,0.144980038451339,"SDY478","SDY478"
521457,521491,0.174489066080977,"SDY478","SDY478"
521458,521491,0.164525970709334,"SDY478","SDY478"
521459,521491,0.143356807259601,"SDY478","SDY478"
521460,521491,0.152023910481683,"SDY478","SDY478"
521461,521491,0.11324529790616,"SDY478","SDY478"
521462,521491,0.158784000762532,"SDY478","SDY478"
521463,521491,0.137263355575036,"SDY478","SDY478"
521464,521491,0.19448341421506,"SDY478","SDY478"
521465,521491,0.121002614995749,"SDY478","SDY478"
521466,521491,0.153892504674653,"SDY478","SDY478"
521467,521491,0.143746079379131,"SDY478","SDY478"
521468,521491,0.123003136840586,"SDY478","SDY478"
521469,521491,0.162736173032553,"SDY478","SDY478"
521470,521491,0.144363089560369,"SDY478","SDY478"
521471,521491,0.155327021783814,"SDY478","SDY478"
521472,521491,0.142841108003983,"SDY478","SDY478"
521473,521491,0.113819066905824,"SDY478","SDY478"
521474,521491,0.167664445007877,"SDY478","SDY478"
521475,521491,0.205626543492592,"SDY478","SDY478"
521476,521491,0.16379405565289,"SDY478","SDY478"
521477,521491,0.1597661089794,"SDY478","SDY478"
521478,521491,0.101892679815881,"SDY478","SDY478"
521479,521491,0.123017582976345,"SDY478","SDY478"
521480,521491,0.141979737585104,"SDY478","SDY478"
521481,521491,0.133601704969204,"SDY478","SDY478"
521482,521491,0.198612613149981,"SDY478","SDY478"
521483,521491,0.121306652607968,"SDY478","SDY478"
521484,521491,0.167616859443076,"SDY478","SDY478"
521485,521491,0.108730279836551,"SDY478","SDY478"
521486,521491,0.140636104837895,"SDY478","SDY478"
521487,521491,0.102392645459669,"SDY478","SDY478"
521488,521491,0.120712747004315,"SDY478","SDY478"
521489,521491,0.15977798174929,"SDY478","SDY478"
521490,521491,0.125416120338305,"SDY478","SDY478"
521491,521491,0,"SDY478","SDY478"
521492,521491,0.114347343297744,"SDY478","SDY478"
521493,521491,0.110618398128674,"SDY478","SDY478"
521494,521491,0.116042522090182,"SDY478","SDY478"
521495,521491,0.080745034101556,"SDY478","SDY478"
521496,521491,0.113096213575952,"SDY478","SDY478"
521497,521491,0.104112293248227,"SDY478","SDY478"
521498,521491,0.0885582825525018,"SDY478","SDY478"
521499,521491,0.103781672702619,"SDY478","SDY478"
521500,521491,0.101401992835561,"SDY478","SDY478"
521501,521491,0.128982485361571,"SDY478","SDY478"
521502,521491,0.0948063874329565,"SDY478","SDY478"
521503,521491,0.13780891532136,"SDY478","SDY478"
521504,521491,0.117546123616245,"SDY478","SDY478"
521505,521491,0.0821310169702498,"SDY478","SDY478"
521895,521491,0.200195028113727,"SDY515","SDY478"
521896,521491,0.195690133758104,"SDY515","SDY478"
521897,521491,0.145965713197017,"SDY515","SDY478"
521898,521491,0.186604053819024,"SDY515","SDY478"
521899,521491,0.184571080194211,"SDY515","SDY478"
521900,521491,0.194758571797175,"SDY515","SDY478"
521901,521491,0.14732741869746,"SDY515","SDY478"
521902,521491,0.171263028155515,"SDY515","SDY478"
521903,521491,0.180307619246303,"SDY515","SDY478"
521905,521491,0.175103207276568,"SDY515","SDY478"
521906,521491,0.169604341168301,"SDY515","SDY478"
521907,521491,0.183515301618612,"SDY515","SDY478"
521908,521491,0.151064379679268,"SDY515","SDY478"
521909,521491,0.165049755103924,"SDY515","SDY478"
521911,521491,0.188489276958769,"SDY515","SDY478"
521912,521491,0.196742872494944,"SDY515","SDY478"
521913,521491,0.149165021429805,"SDY515","SDY478"
521914,521491,0.157061241374809,"SDY515","SDY478"
521915,521491,0.181334233433659,"SDY515","SDY478"
521916,521491,0.199345300158142,"SDY515","SDY478"
521917,521491,0.158353084319315,"SDY515","SDY478"
521918,521491,0.240637847811696,"SDY515","SDY478"
521919,521491,0.192044064625542,"SDY515","SDY478"
521920,521491,0.177489145029722,"SDY515","SDY478"
521921,521491,0.187306465181852,"SDY515","SDY478"
521922,521491,0.17923757220281,"SDY515","SDY478"
521923,521491,0.143838458165496,"SDY515","SDY478"
521924,521491,0.155849765815628,"SDY515","SDY478"
521925,521491,0.186963448993611,"SDY515","SDY478"
521926,521491,0.173535719594465,"SDY515","SDY478"
521927,521491,0.160755700879303,"SDY515","SDY478"
521928,521491,0.154909359073488,"SDY515","SDY478"
521929,521491,0.149180697938739,"SDY515","SDY478"
521930,521491,0.147099343796166,"SDY515","SDY478"
521931,521491,0.154361495692076,"SDY515","SDY478"
521932,521491,0.173343583108366,"SDY515","SDY478"
521933,521491,0.139148288115765,"SDY515","SDY478"
521934,521491,0.160055253312306,"SDY515","SDY478"
521935,521491,0.19963274623298,"SDY515","SDY478"
521936,521491,0.141166143638646,"SDY515","SDY478"
521937,521491,0.138721029160384,"SDY515","SDY478"
521938,521491,0.173296813919039,"SDY515","SDY478"
521939,521491,0.13658546623453,"SDY515","SDY478"
521940,521491,0.152234738044203,"SDY515","SDY478"
521941,521491,0.146575954695394,"SDY515","SDY478"
521942,521491,0.187641766925867,"SDY515","SDY478"
521943,521491,0.214421126346909,"SDY515","SDY478"
521944,521491,0.199292817075176,"SDY515","SDY478"
521945,521491,0.16515019981064,"SDY515","SDY478"
521946,521491,0.160617152397551,"SDY515","SDY478"
521947,521491,0.196888422560245,"SDY515","SDY478"
521948,521491,0.123734651769585,"SDY515","SDY478"
521949,521491,0.148789304575135,"SDY515","SDY478"
521950,521491,0.167634920613172,"SDY515","SDY478"
521951,521491,0.158970319829054,"SDY515","SDY478"
521952,521491,0.169658663585119,"SDY515","SDY478"
521953,521491,0.162728409812858,"SDY515","SDY478"
521954,521491,0.167585745926447,"SDY515","SDY478"
521955,521491,0.180635703250576,"SDY515","SDY478"
521956,521491,0.165536619455534,"SDY515","SDY478"
521957,521491,0.185455006251959,"SDY515","SDY478"
521958,521491,0.219833800482741,"SDY515","SDY478"
521959,521491,0.159377014089293,"SDY515","SDY478"
521960,521491,0.156416066661669,"SDY515","SDY478"
521961,521491,0.148864752571064,"SDY515","SDY478"
521962,521491,0.209981428621013,"SDY515","SDY478"
521963,521491,0.139047239069966,"SDY515","SDY478"
521964,521491,0.213010766034746,"SDY515","SDY478"
521965,521491,0.150984245343055,"SDY515","SDY478"
521966,521491,0.198969529103396,"SDY515","SDY478"
521967,521491,0.225530546013939,"SDY515","SDY478"
521968,521491,0.157282392107033,"SDY515","SDY478"
521969,521491,0.154221774567582,"SDY515","SDY478"
521970,521491,0.149990258369234,"SDY515","SDY478"
521971,521491,0.159876857495903,"SDY515","SDY478"
521972,521491,0.160905233536396,"SDY515","SDY478"
521973,521491,0.176863332880491,"SDY515","SDY478"
521974,521491,0.0966483335912922,"SDY515","SDY478"
521975,521491,0.104994896377032,"SDY515","SDY478"
455521,521492,0.163483250753255,"SDY113","SDY478"
455522,521492,0.17115667915506,"SDY113","SDY478"
455524,521492,0.142218282749203,"SDY113","SDY478"
455527,521492,0.15866326173924,"SDY113","SDY478"
455540,521492,0.122510631189039,"SDY113","SDY478"
455543,521492,0.163889054102029,"SDY113","SDY478"
455545,521492,0.122448229395498,"SDY113","SDY478"
455550,521492,0.13764480800548,"SDY113","SDY478"
455552,521492,0.139245949282938,"SDY113","SDY478"
455558,521492,0.178107305164746,"SDY113","SDY478"
455578,521492,0.155048741762665,"SDY113","SDY478"
455871,521492,0.2256041035094,"SDY311","SDY478"
455872,521492,0.23088604568935,"SDY311","SDY478"
455873,521492,0.240590634336966,"SDY311","SDY478"
455874,521492,0.250342382939509,"SDY311","SDY478"
455875,521492,0.258218453383125,"SDY311","SDY478"
455876,521492,0.270675214910685,"SDY311","SDY478"
455877,521492,0.238026274134175,"SDY311","SDY478"
455878,521492,0.260650029511084,"SDY311","SDY478"
455879,521492,0.260685731326763,"SDY311","SDY478"
455880,521492,0.251036790823198,"SDY311","SDY478"
455881,521492,0.26404059476968,"SDY311","SDY478"
455882,521492,0.252530594045078,"SDY311","SDY478"
455886,521492,0.201484199344386,"SDY311","SDY478"
455887,521492,0.21099341775486,"SDY311","SDY478"
455888,521492,0.210051997157224,"SDY311","SDY478"
455889,521492,0.218494622039085,"SDY311","SDY478"
455890,521492,0.228707301720122,"SDY311","SDY478"
455891,521492,0.223270524886044,"SDY311","SDY478"
455892,521492,0.228393882657258,"SDY311","SDY478"
455893,521492,0.230429062945288,"SDY311","SDY478"
455894,521492,0.201919329175048,"SDY311","SDY478"
455895,521492,0.200010471707317,"SDY311","SDY478"
455896,521492,0.219569908020178,"SDY311","SDY478"
455897,521492,0.260620388616936,"SDY311","SDY478"
455898,521492,0.253090278457851,"SDY311","SDY478"
455899,521492,0.237352497169816,"SDY311","SDY478"
455900,521492,0.265535955929817,"SDY311","SDY478"
455902,521492,0.211566386528142,"SDY311","SDY478"
455903,521492,0.21147680114189,"SDY311","SDY478"
455904,521492,0.226333517468484,"SDY311","SDY478"
455905,521492,0.252246495204494,"SDY311","SDY478"
455906,521492,0.225334983497686,"SDY311","SDY478"
455907,521492,0.228503101924955,"SDY311","SDY478"
455908,521492,0.205773288274506,"SDY311","SDY478"
455909,521492,0.258964362144535,"SDY311","SDY478"
455910,521492,0.286831775257165,"SDY311","SDY478"
455911,521492,0.249280773264573,"SDY311","SDY478"
455912,521492,0.241487893752287,"SDY311","SDY478"
455913,521492,0.270898136045772,"SDY311","SDY478"
455914,521492,0.251046590665936,"SDY311","SDY478"
455915,521492,0.218384776779262,"SDY311","SDY478"
455916,521492,0.237423604859617,"SDY311","SDY478"
455919,521492,0.181930998584541,"SDY311","SDY478"
455920,521492,0.250390947310604,"SDY311","SDY478"
455921,521492,0.226025261454056,"SDY311","SDY478"
455922,521492,0.173387403826818,"SDY311","SDY478"
455923,521492,0.251998480278323,"SDY311","SDY478"
455924,521492,0.208004615096851,"SDY311","SDY478"
455925,521492,0.217218214249442,"SDY311","SDY478"
455926,521492,0.208732960596484,"SDY311","SDY478"
455927,521492,0.219179342020106,"SDY311","SDY478"
455928,521492,0.234615248170557,"SDY311","SDY478"
455929,521492,0.232808291037336,"SDY311","SDY478"
455930,521492,0.291955123316949,"SDY311","SDY478"
455931,521492,0.214107235209805,"SDY311","SDY478"
455932,521492,0.237165121315902,"SDY311","SDY478"
455933,521492,0.248606781208118,"SDY311","SDY478"
455934,521492,0.239384647806685,"SDY311","SDY478"
455936,521492,0.192038188625406,"SDY311","SDY478"
455937,521492,0.189423324566306,"SDY311","SDY478"
455938,521492,0.204646673263613,"SDY311","SDY478"
455939,521492,0.221339270715885,"SDY311","SDY478"
455940,521492,0.207765762004208,"SDY311","SDY478"
455941,521492,0.238316122139261,"SDY311","SDY478"
455942,521492,0.179860285138163,"SDY311","SDY478"
455943,521492,0.226662678989189,"SDY311","SDY478"
455944,521492,0.258579247584271,"SDY311","SDY478"
455945,521492,0.224630489809053,"SDY311","SDY478"
455946,521492,0.189572870111015,"SDY311","SDY478"
455947,521492,0.200809170056837,"SDY311","SDY478"
455948,521492,0.188800820567711,"SDY311","SDY478"
499681,521492,0.27602537478301,"SDY315","SDY478"
499682,521492,0.165627745195501,"SDY315","SDY478"
499683,521492,0.15325906333138,"SDY315","SDY478"
499684,521492,0.114349376658033,"SDY315","SDY478"
499685,521492,0.130001984746159,"SDY315","SDY478"
499686,521492,0.10279362352541,"SDY315","SDY478"
499687,521492,0.0898723514005472,"SDY315","SDY478"
499688,521492,0.136755972007024,"SDY315","SDY478"
499689,521492,0.131357285183426,"SDY315","SDY478"
499690,521492,0.122081371380776,"SDY315","SDY478"
499691,521492,0.164418958954832,"SDY315","SDY478"
499692,521492,0.138508780942904,"SDY315","SDY478"
499693,521492,0.172280792470198,"SDY315","SDY478"
499694,521492,0.101364072226458,"SDY315","SDY478"
499695,521492,0.141691980537655,"SDY315","SDY478"
499696,521492,0.14025699937541,"SDY315","SDY478"
499697,521492,0.117931427459952,"SDY315","SDY478"
499698,521492,0.133516732263049,"SDY315","SDY478"
499699,521492,0.145913204896571,"SDY315","SDY478"
499700,521492,0.143592468241762,"SDY315","SDY478"
499701,521492,0.107575686655836,"SDY315","SDY478"
499702,521492,0.157425121998242,"SDY315","SDY478"
499703,521492,0.169146993710652,"SDY315","SDY478"
499704,521492,0.166216379540032,"SDY315","SDY478"
